participant_id,age,gender,specialization,experiment_started_at,started_at,submitted_at,displayed_at_client_ms,submitted_at_client_ms,task_order_position,task_id,question_id,task_family,gestalt_principle,visualization_type,question_type,question_text,options_shown,correct_answer,selected_answer,is_correct,reaction_time_sec,chart_count,ease_rating,confidence,parent_task_id,panel_id,panel_label,panel_order,panel_selected_answer,panel_is_correct,panel_reaction_time_sec,panel_submitted_at,panel_displayed_at_client_ms,session_id
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:58.707,2026-04-03 10:59:00.52,1775195938707,1775195940521,24,ANL_03,Q_ANL_03,Analytics,NA,Bar chart,E. Ranking,Екінші орында қай санат?,A | B | C | D,D,B,FALSE,1.814,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:59:00.957,2026-04-03 10:59:03.453,1775195940957,1775195943454,25,CONT_02,Q_CONT_02,Continuity,Continuity,Scatterplot,J. Path,Қай қатар бір жол болып оқылады?,A | B | C,B,A,FALSE,2.497,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:59:04.184,2026-04-03 10:59:06.716,1775195944184,1775195946716,26,CLO_03,Q_CLO_03,Closure,Closure,Bar chart,C. Grouping,Қай екі санат бірге қабылданады?,A және B | B және C | C және D | D және E,A және B,B және C,FALSE,2.532,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:59:07.227,2026-04-03 10:59:09.546,1775195947228,1775195949547,27,ANL_11,Q_ANL_11,Analytics,NA,Bar chart,B. Negative,Қай санат нөлден төмен?,A | B | C | D,C,C,TRUE,2.319,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:59:10.16,2026-04-03 10:59:12.466,1775195950160,1775195952466,28,ANL_15,Q_ANL_15,Analytics,NA,Line chart,C. Last value,Қай қатардың соңғы мәні жоғары?,A | B | C,C,C,TRUE,2.306,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:59:12.897,2026-04-03 10:59:15.242,1775195952897,1775195955242,29,ANL_12,Q_ANL_12,Analytics,NA,Line chart,F. Outlier,Қай нүктеде ауытқу бар?,2 | 3 | 4 | 5,4,4,TRUE,2.345,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:59:15.835,2026-04-03 10:59:18.397,1775195955836,1775195958397,30,SYM_03,Q_SYM_03,Symmetry,Symmetry,Scatterplot,C. Mirror structure,Қай өрнектің сол және оң жағы бірдей?,A | B | C,B,B,TRUE,2.561,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:50:53.326,2026-04-03 15:50:56.194,1775213453327,1775213456195,1,SIM_01,Q_SIM_01,Similarity,Similarity,Scatterplot,A. Count,Қай түс тобы көп?,Көк | Қызғылт сары | Сары | Бірдей,Көк,Қызғылт сары,FALSE,2.868,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:50:56.686,2026-04-03 15:50:58.467,1775213456686,1775213458468,2,SYM_02,Q_SYM_02,Symmetry,Symmetry,Bar chart,H. Equality,Қай екі шеткі санат бірдей?,1 және 5 | 1 және 2 | 2 және 4 | 3 және 5,1 және 5,1 және 2,FALSE,1.782,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:50:58.848,2026-04-03 15:51:00.844,1775213458848,1775213460844,3,ANL_09,Q_ANL_09,Analytics,NA,Scatterplot,A. Maximum,Қай нүкте ең жоғары?,1 | 2 | 3 | 4,3,3,TRUE,1.996,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:51:01.289,2026-04-03 15:51:02.499,1775213461290,1775213462499,4,ANL_14,Q_ANL_14,Analytics,NA,Bar chart,D. Difference,Қай екі нөмірдің айырмасы ең аз?,1 және 2 | 2 және 3 | 3 және 4 | 1 және 4,1 және 2,1 және 4,FALSE,1.209,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:51:02.846,2026-04-03 15:51:05.283,1775213462847,1775213465284,5,CLO_02,Q_CLO_02,Closure,Closure,Scatterplot,C. Shape,Қай белгі тұтас пішін ретінде қабылданады?,Сол жақ белгі | Ортадағы белгі | Оң жақ белгі,Ортадағы белгі,Ортадағы белгі,TRUE,2.437,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:51:05.641,2026-04-03 15:51:07.194,1775213465641,1775213467195,6,ANL_04,Q_ANL_04,Analytics,NA,Line chart,A. Maximum,Қай нүкте жоғары?,1 | 2 | 3 | 4 | 5 | 6,5,2,FALSE,1.553,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:51:07.49,2026-04-03 15:51:08.898,1775213467490,1775213468899,7,ANL_10,Q_ANL_10,Analytics,NA,Scatterplot,B. Minimum,Қай нүкте ең төмен?,1 | 2 | 3 | 4,2,4,FALSE,1.409,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:51:09.2,2026-04-03 15:51:10.516,1775213469200,1775213470516,8,CONT_01,Q_CONT_01,Continuity,Continuity,Line pattern,J. Continuation,A сызығы қай нүктеге жалғасады?,1 | 2,2,2,TRUE,1.316,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:51:10.878,2026-04-03 15:51:12.187,1775213470878,1775213472188,9,SIM_03,Q_SIM_03,Similarity,Similarity,Scatterplot,C. Pattern,Қай қатар бірдей түспен берілген?,Жоғарғы қатар | Ортаңғы қатар | Төменгі қатар,Ортаңғы қатар,Ортаңғы қатар,TRUE,1.31,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:51:12.586,2026-04-03 15:51:13.94,1775213472587,1775213473940,10,CONT_03,Q_CONT_03,Continuity,Continuity,Scatterplot,J. Continuation,Қай белгіленген қатарда үзіліс жоқ?,Бірінші қатар | Екінші қатар | Үшінші қатар,Бірінші қатар,Бірінші қатар,TRUE,1.353,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:51:14.24,2026-04-03 15:51:15.476,1775213474241,1775213475476,11,ANL_13,Q_ANL_13,Analytics,NA,Heatmap,C. Row average,Қай қатардың орташа мәні жоғары?,1-қатар | 2-қатар | 3-қатар | 4-қатар,3-қатар,3-қатар,TRUE,1.235,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 15:50:52.98,2026-04-03 15:51:15.855,2026-04-03 15:51:17.075,1775213475855,1775213477075,12,ANL_08,Q_ANL_08,Analytics,NA,Heatmap,B. Minimum,Қай ұяшық төмен?,1-4 | 2-1 | 3-3 | 4-2,1-4,3-3,FALSE,1.22,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22c2d6c30399e8626a492c09cc1ae421_20260403155052.980
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:16.276,2026-04-03 16:02:18.516,1775214136276,1775214138516,1,CONT_02,Q_CONT_02,Continuity,Continuity,Scatterplot,J. Path,Қай қатар бір жол болып оқылады?,Жоғарғы қатар | Ортаңғы қатар | Төменгі қатар,Ортаңғы қатар,Ортаңғы қатар,TRUE,2.24,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:19.257,2026-04-03 16:02:20.779,1775214139258,1775214140780,2,ANL_06,Q_ANL_06,Analytics,NA,Line chart,J. Trend,Қай қатар төмендеп барады?,Жоғарғы қатар | Ортаңғы қатар | Төменгі қатар,Ортаңғы қатар,Ортаңғы қатар,TRUE,1.522,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:21.367,2026-04-03 16:02:22.964,1775214141367,1775214142965,3,CONT_01,Q_CONT_01,Continuity,Continuity,Line pattern,J. Continuation,A сызығы қай нүктеге жалғасады?,1 | 2,2,2,TRUE,1.598,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:23.486,2026-04-03 16:02:26.115,1775214143487,1775214146116,4,PROX_01,Q_PROX_01,Proximity,Proximity,Scatterplot,I. Count,Неше топ көріп тұрсыз?,3 | 4 | 5 | 6,4,3,FALSE,2.63,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:26.736,2026-04-03 16:02:29.563,1775214146737,1775214149564,5,PROX_03,Q_PROX_03,Proximity,Proximity,Scatterplot,F. Cluster,Қай топ бөлек орналасқан?,1-топ | 2-топ | 3-топ | 4-топ,4-топ,1-топ,FALSE,2.828,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:30.125,2026-04-03 16:02:32.444,1775214150125,1775214152445,6,ANL_10,Q_ANL_10,Analytics,NA,Scatterplot,B. Minimum,Қай нүкте ең төмен?,1 | 2 | 3 | 4,2,4,FALSE,2.32,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:33,2026-04-03 16:02:37.292,1775214153000,1775214157293,7,PROX_02,Q_PROX_02,Proximity,Proximity,Bar chart,C. Grouping,Қай санаттар арақашықтығына байланысты бір топқа жатады?,1 және 2 | 2 және 3 | 3 және 4 | 4 және 5,3 және 4,2 және 3,FALSE,4.293,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:37.933,2026-04-03 16:02:39.917,1775214157933,1775214159917,8,ANL_05,Q_ANL_05,Analytics,NA,Line chart,B. Minimum,Қай нүкте төмен?,1 | 2 | 3 | 4 | 5 | 6,2,6,FALSE,1.984,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:40.388,2026-04-03 16:02:42.171,1775214160389,1775214162172,9,ANL_04,Q_ANL_04,Analytics,NA,Line chart,A. Maximum,Қай нүкте жоғары?,1 | 2 | 3 | 4 | 5 | 6,5,1,FALSE,1.783,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:42.793,2026-04-03 16:02:43.924,1775214162794,1775214163924,10,SYM_02,Q_SYM_02,Symmetry,Symmetry,Bar chart,H. Equality,Қай екі шеткі санат бірдей?,1 және 5 | 1 және 2 | 2 және 4 | 3 және 5,1 және 5,1 және 2,FALSE,1.13,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:44.52,2026-04-03 16:02:45.796,1775214164521,1775214165796,11,SIM_03,Q_SIM_03,Similarity,Similarity,Scatterplot,C. Pattern,Қай қатар бірдей түспен берілген?,Жоғарғы қатар | Ортаңғы қатар | Төменгі қатар,Ортаңғы қатар,Төменгі қатар,FALSE,1.275,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:46.401,2026-04-03 16:02:48.148,1775214166402,1775214168148,12,ANL_11,Q_ANL_11,Analytics,NA,Bar chart,B. Negative,Қай нөмір нөлден төмен?,1 | 2 | 3 | 4,3,2,FALSE,1.746,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:48.755,2026-04-03 16:02:50.292,1775214168755,1775214170292,13,ANL_03,Q_ANL_03,Analytics,NA,Bar chart,E. Ranking,Екінші орында қай нөмір?,1 | 2 | 3 | 4,4,2,FALSE,1.537,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:50.769,2026-04-03 16:02:52.099,1775214170770,1775214172100,14,ANL_14,Q_ANL_14,Analytics,NA,Bar chart,D. Difference,Қай екі нөмірдің айырмасы ең аз?,1 және 2 | 2 және 3 | 3 және 4 | 1 және 4,1 және 2,3 және 4,FALSE,1.33,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:52.578,2026-04-03 16:02:53.803,1775214172578,1775214173804,15,SIM_01,Q_SIM_01,Similarity,Similarity,Scatterplot,A. Count,Қай түс тобы көп?,Көк | Қызғылт сары | Сары | Бірдей,Көк,Сары,FALSE,1.227,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:54.311,2026-04-03 16:02:55.667,1775214174311,1775214175668,16,ANL_02,Q_ANL_02,Analytics,NA,Bar chart,B. Minimum,Қай нөмір төмен?,1 | 2 | 3 | 4,2,3,FALSE,1.357,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:56.316,2026-04-03 16:02:57.437,1775214176317,1775214177437,17,ANL_09,Q_ANL_09,Analytics,NA,Scatterplot,A. Maximum,Қай нүкте ең жоғары?,1 | 2 | 3 | 4,3,3,TRUE,1.119,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515,2026-04-03 16:02:15.948,2026-04-03 16:02:58.015,2026-04-03 16:02:59.493,1775214178015,1775214179493,18,ANL_08,Q_ANL_08,Analytics,NA,Heatmap,B. Minimum,Қай ұяшық төмен?,1-4 | 2-1 | 3-3 | 4-2,1-4,4-2,FALSE,1.477,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76961a560ae3f7bc2e257062a7f8a566_20260403160215.948
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:16:29.086,2026-04-03 16:16:31.388,1775214989087,1775214991389,1,PROX_01,Q_PROX_01,Proximity,Proximity,Scatterplot,I. Count,Неше топ көріп тұрсыз?,3 | 4 | 5 | 6,4,4,TRUE,2.302,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:16:33.542,2026-04-03 16:16:34.341,1775214993542,1775214994341,2,SYM_01,Q_SYM_01_sym_tl,Symmetry,Symmetry,4-panel comparison,J. Ordered structure,Әр панельдегі өрнек реттелген құрылымға жата ма?,Иә | Жоқ,Иә,Иә,TRUE,0.799,4,3,3,SYM_01,sym_tl,Жоғарғы сол,1,Иә,TRUE,0.799,2026-04-03 16:16:34.341,1775214993542,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:16:35.502,2026-04-03 16:16:35.901,1775214995502,1775214995901,2,SYM_01,Q_SYM_01_sym_tr,Symmetry,Symmetry,4-panel comparison,J. Ordered structure,Әр панельдегі өрнек реттелген құрылымға жата ма?,Иә | Жоқ,Жоқ,Иә,FALSE,0.399,4,3,3,SYM_01,sym_tr,Жоғарғы оң,2,Иә,FALSE,0.399,2026-04-03 16:16:35.901,1775214995502,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:16:36.869,2026-04-03 16:16:37.236,1775214996870,1775214997237,2,SYM_01,Q_SYM_01_sym_bl,Symmetry,Symmetry,4-panel comparison,J. Ordered structure,Әр панельдегі өрнек реттелген құрылымға жата ма?,Иә | Жоқ,Иә,Жоқ,FALSE,0.367,4,3,3,SYM_01,sym_bl,Төменгі сол,3,Жоқ,FALSE,0.367,2026-04-03 16:16:37.236,1775214996870,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:16:38.221,2026-04-03 16:16:38.484,1775214998222,1775214998485,2,SYM_01,Q_SYM_01_sym_br,Symmetry,Symmetry,4-panel comparison,J. Ordered structure,Әр панельдегі өрнек реттелген құрылымға жата ма?,Иә | Жоқ,Жоқ,Жоқ,TRUE,0.262,4,3,3,SYM_01,sym_br,Төменгі оң,4,Жоқ,TRUE,0.262,2026-04-03 16:16:38.484,1775214998222,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:16:39.101,2026-04-03 16:16:44.917,1775214999102,1775215004917,3,ANL_09,Q_ANL_09,Analytics,NA,Scatterplot,A. Maximum,Қай нүкте ең жоғары?,1 | 2 | 3 | 4,3,3,TRUE,5.815,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:16:45.538,2026-04-03 16:16:48.388,1775215005538,1775215008389,4,CLO_02,Q_CLO_02,Closure,Closure,Scatterplot,C. Shape,Қай белгі тұтас пішін ретінде қабылданады?,Сол жақ белгі | Ортадағы белгі | Оң жақ белгі,Ортадағы белгі,Ортадағы белгі,TRUE,2.851,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:16:49.068,2026-04-03 16:16:51.365,1775215009068,1775215011365,5,ANL_06,Q_ANL_06,Analytics,NA,Line chart,J. Trend,Қай қатар төмендеп барады?,Жоғарғы қатар | Ортаңғы қатар | Төменгі қатар,Ортаңғы қатар,Төменгі қатар,FALSE,2.298,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:16:51.845,2026-04-03 16:16:53.749,1775215011845,1775215013749,6,CONT_01,Q_CONT_01,Continuity,Continuity,Line pattern,J. Continuation,A сызығы қай нүктеге жалғасады?,1 | 2,2,2,TRUE,1.904,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:16:54.288,2026-04-03 16:16:57.677,1775215014288,1775215017677,7,SIM_02,Q_SIM_02,Similarity,Similarity,Bar chart,A. Maximum,Көк бағандардың ішіндегі ең жоғарысы қайсы?,1 | 3 | 5,3,3,TRUE,3.389,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:16:58.306,2026-04-03 16:17:03.365,1775215018307,1775215023365,8,ANL_11,Q_ANL_11,Analytics,NA,Bar chart,B. Negative,Қай нөмір нөлден төмен?,1 | 2 | 3 | 4,3,3,TRUE,5.058,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:04.081,2026-04-03 16:17:05.332,1775215024081,1775215025333,9,ANL_05,Q_ANL_05,Analytics,NA,Line chart,B. Minimum,Қай нүкте төмен?,1 | 2 | 3 | 4 | 5 | 6,2,3,FALSE,1.251,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:05.743,2026-04-03 16:17:08.148,1775215025743,1775215028148,10,CLO_01,Q_CLO_01,Closure,Closure,Scatterplot,I. Count,Неше тұтас пішін көріп тұрсыз?,1 | 2 | 3 | 4,2,4,FALSE,2.406,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:08.732,2026-04-03 16:17:10.132,1775215028732,1775215030133,11,ANL_10,Q_ANL_10,Analytics,NA,Scatterplot,B. Minimum,Қай нүкте ең төмен?,1 | 2 | 3 | 4,2,2,TRUE,1.401,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:10.706,2026-04-03 16:17:15.94,1775215030706,1775215035941,12,ANL_12,Q_ANL_12,Analytics,NA,Line chart,F. Outlier,Қай нүктеде ауытқу бар?,2 | 3 | 4 | 5,4,4,TRUE,5.235,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:16.634,2026-04-03 16:17:17.957,1775215036634,1775215037957,13,ANL_03,Q_ANL_03,Analytics,NA,Bar chart,E. Ranking,Екінші орында қай нөмір?,1 | 2 | 3 | 4,4,3,FALSE,1.323,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:18.526,2026-04-03 16:17:19.989,1775215038527,1775215039989,14,PROX_02,Q_PROX_02,Proximity,Proximity,Bar chart,C. Grouping,Қай санаттар арақашықтығына байланысты бір топқа жатады?,1 және 2 | 2 және 3 | 3 және 4 | 4 және 5,3 және 4,3 және 4,TRUE,1.462,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:20.48,2026-04-03 16:17:21.789,1775215040480,1775215041789,15,SIM_01,Q_SIM_01,Similarity,Similarity,Scatterplot,A. Count,Қай түс тобы көп?,Көк | Қызғылт сары | Сары | Бірдей,Көк,Сары,FALSE,1.309,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:22.346,2026-04-03 16:17:23.5,1775215042347,1775215043501,16,ANL_13,Q_ANL_13,Analytics,NA,Heatmap,C. Row average,Қай қатардың орташа мәні жоғары?,1-қатар | 2-қатар | 3-қатар | 4-қатар,3-қатар,2-қатар,FALSE,1.154,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:23.994,2026-04-03 16:17:25.092,1775215043995,1775215045092,17,ANL_14,Q_ANL_14,Analytics,NA,Bar chart,D. Difference,Қай екі нөмірдің айырмасы ең аз?,1 және 2 | 2 және 3 | 3 және 4 | 1 және 4,1 және 2,3 және 4,FALSE,1.097,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:25.651,2026-04-03 16:17:26.765,1775215045651,1775215046765,18,ANL_02,Q_ANL_02,Analytics,NA,Bar chart,B. Minimum,Қай нөмір төмен?,1 | 2 | 3 | 4,2,3,FALSE,1.114,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:27.322,2026-04-03 16:17:28.516,1775215047323,1775215048517,19,ANL_08,Q_ANL_08,Analytics,NA,Heatmap,B. Minimum,Қай ұяшық төмен?,1-4 | 2-1 | 3-3 | 4-2,1-4,3-3,FALSE,1.194,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
1000,18,Ер,1515115,2026-04-03 16:16:28.774,2026-04-03 16:17:29.121,2026-04-03 16:17:30.101,1775215049122,1775215050101,20,ANL_04,Q_ANL_04,Analytics,NA,Line chart,A. Maximum,Қай нүкте жоғары?,1 | 2 | 3 | 4 | 5 | 6,5,3,FALSE,0.979,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,edb6b5c88be97a52ea61550ff2123037_20260403161628.774
